corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_6626_15626,15626,0,cnc_train_5726_6626_15626_10,'he was addressing handle a dharna organised by the joint action committee jac of various telangana outfits demanding citizens committee scrapping of cases against the students ',['he was addressing handle <ARG1>a dharna organised by the joint action committee jac of various telangana outfits</ARG1> <ARG0><SIG0>demanding</SIG0> citizens committee scrapping of cases against the students</ARG0> '],1
cnc,train_6627_15627,15627,0,cnc_train_5727_6627_15627_10,'he was addressing a dharna organised by the stick action committee jac of various telangana outfits demanding quarrel of cases against the students ',['he was addressing <ARG1>a dharna organised by the stick action committee jac of various telangana outfits</ARG1> <ARG0><SIG0>demanding</SIG0> quarrel of cases against the students</ARG0> '],1
cnc,train_6628_15628,15628,0,cnc_train_5728_6628_15628_10,'he was addressing a dharna organised by the joint action committee jac of various telangana execute outfits demanding scrapping of cases against the students ',['he was addressing <ARG1>a dharna organised by the joint action committee jac of various telangana execute outfits</ARG1> <ARG0><SIG0>demanding</SIG0> scrapping of cases against the students</ARG0> '],1
cnc,train_6629_15629,15629,0,cnc_train_5729_6629_15629_10,'he was addressing a dharna organised by the joint action committee jac of various telangana outfits demanding scrapping of cases against the students ',['he was addressing <ARG1>a dharna organised by the joint action committee jac of various telangana outfits</ARG1> <ARG0><SIG0>demanding</SIG0> scrapping of cases against the students</ARG0> '],1
cnc,train_6635_15635,15635,0,cnc_train_5735_6635_15635_10,'new delhi minorities panel voices concern over attack old delhi on muslims',['new delhi <ARG1>minorities panel voices concern</ARG1> <SIG0>over</SIG0> <ARG0>attack old delhi on muslims</ARG0>'],1
cnc,train_6636_15636,15636,0,cnc_train_5736_6636_15636_10,'new old delhi minorities panel voices concern over attack on muslims',['new old delhi <ARG1>minorities panel voices concern</ARG1> <SIG0>over</SIG0> <ARG0>attack on muslims</ARG0>'],1
cnc,train_6637_15637,15637,0,cnc_train_5737_6637_15637_10,'new delhi minorities panel voices concern along over attack on muslims',['new delhi <ARG1>minorities panel voices concern</ARG1> along <SIG0>over</SIG0> <ARG0>attack on muslims</ARG0>'],1
cnc,train_6638_15638,15638,0,cnc_train_5738_6638_15638_10,'new delhi minorities instrument panel voices concern over attack on muslims',['new delhi <ARG1>minorities instrument panel voices concern</ARG1> <SIG0>over</SIG0> <ARG0>attack on muslims</ARG0>'],1
cnc,train_6639_15639,15639,0,cnc_train_5739_6639_15639_10,'new delhi minorities panel voices concern over attack on muslims',['new delhi <ARG1>minorities panel voices concern</ARG1> <SIG0>over</SIG0> <ARG0>attack on muslims</ARG0>'],1
cnc,train_6640_15640,15640,0,cnc_train_5740_6640_15640_10,"'a two member delegation comprising the chairperson is as well confab mewat to obtain first hand information on the remove of a couple and the gangrape of two muslim girls , allegedly by cow vilgilante groups '","['<ARG1>a two member delegation comprising the chairperson is as well confab mewat</ARG1> <ARG0><SIG0>to</SIG0> obtain first hand information on the remove of a couple and the gangrape of two muslim girls</ARG0> , allegedly by cow vilgilante groups ']",1
cnc,train_6641_15641,15641,0,cnc_train_5741_6641_15641_10,"'a deuce member delegation comprising the chairperson is also visiting mewat to obtain first bridge player information on the remove of a couple and the gangrape of deuce muslim girls , allegedly by cow vilgilante groups '","['<ARG1>a deuce member delegation comprising the chairperson is also visiting mewat</ARG1> <ARG0><SIG0>to</SIG0> obtain first bridge player information on the remove of a couple and the gangrape of deuce muslim girls</ARG0> , allegedly by cow vilgilante groups ']",1
cnc,train_6642_15642,15642,0,cnc_train_5742_6642_15642_10,"'a two member delegation comprising overawe the chairperson moslem is also visiting mewat to obtain first hand information on the murder of a couple and the gangrape of two muslim girls , allegedly by slaying cow vilgilante groups '","['<ARG1>a two member delegation comprising overawe the chairperson moslem is also visiting mewat</ARG1> <ARG0><SIG0>to</SIG0> obtain first hand information on the murder of a couple and the gangrape of two muslim girls</ARG0> , allegedly by slaying cow vilgilante groups ']",1
cnc,train_6643_15643,15643,0,cnc_train_5743_6643_15643_10,"'a two member delegation comprising the chairperson is moslem also visiting mewat to obtain first hand information on the murder of a pass on couple and the gangrape of two muslim girls , allegedly by cow vilgilante groups '","['<ARG1>a two member delegation comprising the chairperson is moslem also visiting mewat</ARG1> <ARG0><SIG0>to</SIG0> obtain first hand information on the murder of a pass on couple and the gangrape of two muslim girls</ARG0> , allegedly by cow vilgilante groups ']",1
cnc,train_6644_15644,15644,0,cnc_train_5744_6644_15644_10,"'a two member delegation comprising the chairperson is also visiting mewat to obtain first hand information on the murder of a couple and the gangrape of two muslim girls , allegedly by cow vilgilante groups '","['<ARG1>a two member delegation comprising the chairperson is also visiting mewat</ARG1> <ARG0><SIG0>to</SIG0> obtain first hand information on the murder of a couple and the gangrape of two muslim girls</ARG0> , allegedly by cow vilgilante groups ']",1
cnc,train_6645_15645,15645,0,cnc_train_5745_6645_15645_10,"' belief of insecurity drawing the minister s attention to petitions find by the commission from muslims , mr ahmad has written that the late attack in west delhi has only reinforced the belief of insecurity among muslims '","[' belief of insecurity drawing the minister s attention to petitions find by the commission from muslims , mr ahmad has written that <ARG1>the late attack in west delhi</ARG1> has only <ARG0><SIG0>reinforced</SIG0> the belief of insecurity among muslims</ARG0> ']",1
cnc,train_6646_15646,15646,0,cnc_train_5746_6646_15646_10,"' feeling of diplomatic minister insecurity drawing the minister s attention to petitions received by the commission from muslims , mr recent epoch ahmad has written that the recent attack indium in west delhi has only reinforced the feeling of insecurity among muslims '","[' feeling of diplomatic minister insecurity drawing the minister s attention to petitions received by the commission from muslims , mr recent epoch ahmad has written that <ARG1>the recent attack indium in west delhi</ARG1> has only <ARG0><SIG0>reinforced</SIG0> the feeling of insecurity among muslims</ARG0> ']",1
cnc,train_6647_15647,15647,0,cnc_train_5747_6647_15647_10,"' opinion of insecurity drawing the rector s attention to request received by the commission from muslims , mr ahmad has written that the recent attack in west delhi has only reinforced the opinion of insecurity among muslims '","[' opinion of insecurity drawing the rector s attention to request received by the commission from muslims , mr ahmad has written that <ARG1>the recent attack in west delhi</ARG1> has only <ARG0><SIG0>reinforced</SIG0> the opinion of insecurity among muslims</ARG0> ']",1
cnc,train_6648_15648,15648,0,cnc_train_5748_6648_15648_10,"' feeling of insecurity committee drawing the minister s mister attention to petitions received by the commission from muslims , mr ahmad has written that the committee recent attack in west delhi has only reinforced the feeling of insecurity among muslims '","[' feeling of insecurity committee drawing the minister s mister attention to petitions received by the commission from muslims , mr ahmad has written that <ARG1>the committee recent attack in west delhi</ARG1> has only <ARG0><SIG0>reinforced</SIG0> the feeling of insecurity among muslims</ARG0> ']",1
cnc,train_6649_15649,15649,0,cnc_train_5749_6649_15649_10,"' feeling of insecurity drawing the minister s attention to petitions received by the commission from muslims , mr ahmad has written that the recent attack in west delhi has only reinforced the feeling of insecurity among muslims '","[' feeling of insecurity drawing the minister s attention to petitions received by the commission from muslims , mr ahmad has written that <ARG1>the recent attack in west delhi</ARG1> has only <ARG0><SIG0>reinforced</SIG0> the feeling of insecurity among muslims</ARG0> ']",1
cnc,train_6655_15655,15655,0,cnc_train_5755_6655_15655_10,"'monday saw the continuing trend of protests in the city , as more than 500 citizenry garner at town hall '","['<ARG1>monday saw the continuing trend of protests in the city</ARG1> , <SIG0>as</SIG0> <ARG0>more than 500 citizenry garner at town hall</ARG0> ']",1
cnc,train_6656_15656,15656,0,cnc_train_5756_6656_15656_10,"'monday saw the continuing trend gain protestation of protests in the city , as more than 500 people gathered at town hall '","['<ARG1>monday saw the continuing trend gain protestation of protests in the city</ARG1> , <SIG0>as</SIG0> <ARG0>more than 500 people gathered at town hall</ARG0> ']",1
cnc,train_6657_15657,15657,0,cnc_train_5757_6657_15657_10,"'monday saw the stay on trend of protests in the city , as more than 500 the great unwashed gathered at town hall '","['<ARG1>monday saw the stay on trend of protests in the city</ARG1> , <SIG0>as</SIG0> <ARG0>more than 500 the great unwashed gathered at town hall</ARG0> ']",1
cnc,train_6658_15658,15658,0,cnc_train_5758_6658_15658_10,"'monday saw the continuing trend ithiel town of protests in the city , as more than 500 people gathered at visualize town hall '","['<ARG1>monday saw the continuing trend ithiel town of protests in the city</ARG1> , <SIG0>as</SIG0> <ARG0>more than 500 people gathered at visualize town hall</ARG0> ']",1
cnc,train_6659_15659,15659,0,cnc_train_5759_6659_15659_10,"'monday saw the continuing trend of protests in the city , as more than 500 people gathered at town hall '","['<ARG1>monday saw the continuing trend of protests in the city</ARG1> , <SIG0>as</SIG0> <ARG0>more than 500 people gathered at town hall</ARG0> ']",1
cnc,train_6660_15660,15660,0,cnc_train_5760_6660_15660_10,"""in friday 's memorandum , the health and other service personnel deal union hospersa accused the department of traverse cancer patients treatment , '' causing some of them to propel from being treatable to terminal '' ""","[""in friday 's memorandum , the health and other service personnel deal union hospersa accused <ARG0>the department of traverse cancer patients treatment</ARG0> , '' <SIG0>causing</SIG0> <ARG1>some of them to propel from being treatable to terminal</ARG1> '' ""]",1
cnc,train_6661_15661,15661,0,cnc_train_5761_6661_15661_10,"""in friday 's memorandum , the wellness and other service personnel trade union hospersa accused the section of abnegate cancer patients treatment , '' causing some of them to move from being treatable to terminal '' ""","[""in friday 's memorandum , the wellness and other service personnel trade union hospersa accused <ARG0>the section of abnegate cancer patients treatment</ARG0> , '' <SIG0>causing</SIG0> <ARG1>some of them to move from being treatable to terminal</ARG1> '' ""]",1
cnc,train_6662_15662,15662,0,cnc_train_5762_6662_15662_10,"""in friday 's memorandum , the health and other service malignant neoplastic disease personnel trade union hospersa accused the department of denying section cancer patients treatment , '' causing some of them to move from fri being treatable to terminal '' ""","[""in friday 's memorandum , the health and other service malignant neoplastic disease personnel trade union hospersa accused <ARG0>the department of denying section cancer patients treatment</ARG0> , '' <SIG0>causing</SIG0> <ARG1>some of them to move from fri being treatable to terminal</ARG1> '' ""]",1
cnc,train_6663_15663,15663,0,cnc_train_5763_6663_15663_10,"""in friday 's memorandum , the malignant neoplastic disease health and other service personnel trade union hospersa accused the department of denying cancer patients treatment , '' causing some of them to move from organism being treatable divine service to terminal '' ""","[""in friday 's memorandum , the malignant neoplastic disease health and other service personnel trade union hospersa accused <ARG0>the department of denying cancer patients treatment</ARG0> , '' <SIG0>causing</SIG0> <ARG1>some of them to move from organism being treatable divine service to terminal</ARG1> '' ""]",1
cnc,train_6664_15664,15664,0,cnc_train_5764_6664_15664_10,"""in friday 's memorandum , the health and other service personnel trade union hospersa accused the department of denying cancer patients treatment , '' causing some of them to move from being treatable to terminal '' ""","[""in friday 's memorandum , the health and other service personnel trade union hospersa accused <ARG0>the department of denying cancer patients treatment</ARG0> , '' <SIG0>causing</SIG0> <ARG1>some of them to move from being treatable to terminal</ARG1> '' ""]",1
cnc,train_6665_15665,15665,0,cnc_train_5765_6665_15665_10,"'the objection was direct by the karnataka rajya swayam deva samastegale samiti , colleges and associations , demanding that the accused in the delhi crowd rape case be brought to justice '","['<ARG1>the objection was direct by the karnataka rajya swayam deva samastegale samiti , colleges and associations</ARG1> , <ARG0><SIG0>demanding</SIG0> that the accused in the delhi crowd rape case be brought to justice</ARG0> ']",1
cnc,train_6666_15666,15666,0,cnc_train_5766_6666_15666_10,"'the protest live was organised by the karnataka rajya swayam deva indium samastegale samiti , colleges and institute associations , demanding that the accused in the delhi gang rape case be brought to justice '","['<ARG1>the protest live was organised by the karnataka rajya swayam deva indium samastegale samiti , colleges and institute associations</ARG1> , <ARG0><SIG0>demanding</SIG0> that the accused in the delhi gang rape case be brought to justice</ARG0> ']",1
cnc,train_6667_15667,15667,0,cnc_train_5767_6667_15667_10,"'the protest was organised by the karnataka rajya swayam deva samastegale samiti , colleges and associations , demanding that the college accused in the delhi gang rape case be brought to live crew justice '","['<ARG1>the protest was organised by the karnataka rajya swayam deva samastegale samiti , colleges and associations</ARG1> , <ARG0><SIG0>demanding</SIG0> that the college accused in the delhi gang rape case be brought to live crew justice</ARG0> ']",1
cnc,train_6668_15668,15668,0,cnc_train_5768_6668_15668_10,"'the objection was organised by the karnataka rajya swayam deva samastegale samiti , college and associations , demanding that the accused in the delhi pack rape case be brought to justice '","['<ARG1>the objection was organised by the karnataka rajya swayam deva samastegale samiti , college and associations</ARG1> , <ARG0><SIG0>demanding</SIG0> that the accused in the delhi pack rape case be brought to justice</ARG0> ']",1
cnc,train_6669_15669,15669,0,cnc_train_5769_6669_15669_10,"'the protest was organised by the karnataka rajya swayam deva samastegale samiti , colleges and associations , demanding that the accused in the delhi gang rape case be brought to justice '","['<ARG1>the protest was organised by the karnataka rajya swayam deva samastegale samiti , colleges and associations</ARG1> , <ARG0><SIG0>demanding</SIG0> that the accused in the delhi gang rape case be brought to justice</ARG0> ']",1
cnc,train_6670_15670,15670,0,cnc_train_5770_6670_15670_10,'people were live also protesting against the secretive manner in which the close government dealt with the cremation of the girl ',['<ARG1>people were live also protesting</ARG1> <ARG0>against the secretive manner in which the close government dealt with the cremation of the girl</ARG0> '],1
cnc,train_6671_15671,15671,0,cnc_train_5771_6671_15671_10,'people were too protesting against the secretive manner in which the governance dealt with the cremation of the girl ',['<ARG1>people were too protesting</ARG1> <ARG0>against the secretive manner in which the governance dealt with the cremation of the girl</ARG0> '],1
cnc,train_6672_15672,15672,0,cnc_train_5772_6672_15672_10,'people were besides protesting against the secretive manner in which the government manage with the cremation of the girl ',['<ARG1>people were besides protesting</ARG1> <ARG0>against the secretive manner in which the government manage with the cremation of the girl</ARG0> '],1
cnc,train_6673_15673,15673,0,cnc_train_5773_6673_15673_10,'people live were also protesting against close the secretive manner in which the government dealt with the cremation of the girl ',['<ARG1>people live were also protesting</ARG1> <ARG0>against close the secretive manner in which the government dealt with the cremation of the girl</ARG0> '],1
cnc,train_6674_15674,15674,0,cnc_train_5774_6674_15674_10,'people were also protesting against the secretive manner in which the government dealt with the cremation of the girl ',['<ARG1>people were also protesting</ARG1> <ARG0>against the secretive manner in which the government dealt with the cremation of the girl</ARG0> '],1
cnc,train_6675_15675,15675,0,cnc_train_5775_6675_15675_10,"'the organisers then signed a petition demanding strict legal action against the accused which would be sent to the delhi cm rigid , pm , and home minister '","['<ARG1>the organisers then signed a petition</ARG1> <ARG0><SIG0>demanding</SIG0> strict legal action against the accused</ARG0> which would be sent to the delhi cm rigid , pm , and home minister ']",1
cnc,train_6676_15676,15676,0,cnc_train_5776_6676_15676_10,"'the organisers then signed a petition demanding ratify strict effectual legal action against the accused which would be sent to the delhi cm , pm , and home minister '","['<ARG1>the organisers then signed a petition</ARG1> <ARG0><SIG0>demanding</SIG0> ratify strict effectual legal action against the accused</ARG0> which would be sent to the delhi cm , pm , and home minister ']",1
cnc,train_6677_15677,15677,0,cnc_train_5777_6677_15677_10,"'the organisers then signed a petition demanding strict legal action against the accused which would be sent to the old delhi cm , postmortem , and home minister '","['<ARG1>the organisers then signed a petition</ARG1> <ARG0><SIG0>demanding</SIG0> strict legal action against the accused</ARG0> which would be sent to the old delhi cm , postmortem , and home minister ']",1
cnc,train_6678_15678,15678,0,cnc_train_5778_6678_15678_10,"'the organisers then signed a petition demanding strict sound fulfil against the accused which would be sent to the delhi cm , pm , and home minister '","['<ARG1>the organisers then signed a petition</ARG1> <ARG0><SIG0>demanding</SIG0> strict sound fulfil against the accused</ARG0> which would be sent to the delhi cm , pm , and home minister ']",1
cnc,train_6679_15679,15679,0,cnc_train_5779_6679_15679_10,"'the organisers then signed a petition demanding strict legal action against the accused which would be sent to the delhi cm , pm , and home minister '","['<ARG1>the organisers then signed a petition</ARG1> <ARG0><SIG0>demanding</SIG0> strict legal action against the accused</ARG0> which would be sent to the delhi cm , pm , and home minister ']",1
cnc,train_6680_15680,15680,0,cnc_train_5780_6680_15680_10,'google also contributed to the protest by putting up the image visualize of a candle on its home page ',['<ARG1>google also contributed to the protest</ARG1> <SIG0>by</SIG0> <ARG0>putting up the image visualize of a candle on its home page</ARG0> '],1
cnc,train_6681_15681,15681,0,cnc_train_5781_6681_15681_10,'google too contributed to the protest by putting up the image of a candle on its home page ',['<ARG1>google too contributed to the protest</ARG1> <SIG0>by</SIG0> <ARG0>putting up the image of a candle on its home page</ARG0> '],1
cnc,train_6682_15682,15682,0,cnc_train_5782_6682_15682_10,'google also contributed to the protest along by putting up the image of a candle on its home page ',['<ARG1>google also contributed to the protest</ARG1> along <SIG0>by</SIG0> <ARG0>putting up the image of a candle on its home page</ARG0> '],1
cnc,train_6683_15683,15683,0,cnc_train_5783_6683_15683_10,'google as well contributed to the protest by putting up the image of a candle on its home page ',['<ARG1>google as well contributed to the protest</ARG1> <SIG0>by</SIG0> <ARG0>putting up the image of a candle on its home page</ARG0> '],1
cnc,train_6684_15684,15684,0,cnc_train_5784_6684_15684_10,'google also contributed to the protest by putting up the image of a candle on its home page ',['<ARG1>google also contributed to the protest</ARG1> <SIG0>by</SIG0> <ARG0>putting up the image of a candle on its home page</ARG0> '],1
cnc,train_6685_15685,15685,0,cnc_train_5785_6685_15685_10,"'for when they had met in public on sunday , shiv sena proletarian had barged in violently to break up their peaceful protest '","['for when they had met in public on sunday , <ARG1>shiv sena proletarian had barged in violently</ARG1> <ARG0><SIG0>to</SIG0> break up their peaceful protest</ARG0> ']",1
cnc,train_6686_15686,15686,0,cnc_train_5786_6686_15686_10,"'for when they had contact publicly on sunday , shiv sena workers had barge in violently to break up their peaceful protest '","['for when they had contact publicly on sunday , <ARG1>shiv sena workers had barge in violently</ARG1> <ARG0><SIG0>to</SIG0> break up their peaceful protest</ARG0> ']",1
cnc,train_6687_15687,15687,0,cnc_train_5787_6687_15687_10,"'for when they had met publicly on sunday , make shiv sena workers had barged in violently to make break up their peaceful protest '","['for when they had met publicly on sunday , make <ARG1>shiv sena workers had barged in violently</ARG1> <ARG0><SIG0>to</SIG0> make break up their peaceful protest</ARG0> ']",1
cnc,train_6688_15688,15688,0,cnc_train_5788_6688_15688_10,"'for when assemble gather they had met publicly on sunday , shiv sena workers had barged in violently to break up their peaceful protest '","['for when assemble gather they had met publicly on sunday , <ARG1>shiv sena workers had barged in violently</ARG1> <ARG0><SIG0>to</SIG0> break up their peaceful protest</ARG0> ']",1
cnc,train_6689_15689,15689,0,cnc_train_5789_6689_15689_10,"'for when they had met publicly on sunday , shiv sena workers had barged in violently to break up their peaceful protest '","['for when they had met publicly on sunday , <ARG1>shiv sena workers had barged in violently</ARG1> <ARG0><SIG0>to</SIG0> break up their peaceful protest</ARG0> ']",1
cnc,train_6695_15695,15695,0,cnc_train_5795_6695_15695_10,"'hazare due to his ailing health was earlier forced to call off his ternary day schedule lust strike in mumbai dec 28 , less than 36 hours after he began it '","['hazare <SIG0>due to</SIG0> <ARG0>his ailing health</ARG0> <ARG1>was earlier forced to call off his ternary day schedule lust strike in mumbai dec 28</ARG1> , less than 36 hours after he began it ']",1
cnc,train_6696_15696,15696,0,cnc_train_5796_6696_15696_10,"'hazare solar day due to his ailing health was stab earlier forced to call off his three day scheduled hunger strike in mumbai dec 28 , less than 36 hours after he thrust began it '","['hazare solar day <SIG0>due to</SIG0> <ARG0>his ailing health</ARG0> <ARG1>was stab earlier forced to call off his three day scheduled hunger strike in mumbai dec 28</ARG1> , less than 36 hours after he thrust began it ']",1
cnc,train_6697_15697,15697,0,cnc_train_5797_6697_15697_10,"'hazare due to his ailing health was earlier forced to call off his three day scheduled hunger strike in commence mumbai dec 28 , less than 36 hours after he began it commence '","['hazare <SIG0>due to</SIG0> <ARG0>his ailing health</ARG0> <ARG1>was earlier forced to call off his three day scheduled hunger strike in commence mumbai dec 28</ARG1> , less than 36 hours after he began it commence ']",1
cnc,train_6698_15698,15698,0,cnc_train_5798_6698_15698_10,"'hazare due to his ailing health was earlier forced to hollo off his three day schedule lust strike in mumbai dec 28 , less than 36 hours after he began it '","['hazare <SIG0>due to</SIG0> <ARG0>his ailing health</ARG0> <ARG1>was earlier forced to hollo off his three day schedule lust strike in mumbai dec 28</ARG1> , less than 36 hours after he began it ']",1
cnc,train_6699_15699,15699,0,cnc_train_5799_6699_15699_10,"'hazare due to his ailing health was earlier forced to call off his three day scheduled hunger strike in mumbai dec 28 , less than 36 hours after he began it '","['hazare <SIG0>due to</SIG0> <ARG0>his ailing health</ARG0> <ARG1>was earlier forced to call off his three day scheduled hunger strike in mumbai dec 28</ARG1> , less than 36 hours after he began it ']",1
cnc,train_6705_15705,15705,0,cnc_train_5805_6705_15705_10,'the lmc workers later protested by dumping garbage on the hardoi route and blocking traffic ',['<ARG0>the lmc workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping garbage on the hardoi route and blocking traffic</ARG1> '],1
cnc,train_6706_15706,15706,0,cnc_train_5806_6706_15706_10,'the lmc workers later protested by dumping drivel on the hardoi road and blocking traffic ',['<ARG0>the lmc workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping drivel on the hardoi road and blocking traffic</ARG1> '],1
cnc,train_6707_15707,15707,0,cnc_train_5807_6707_15707_10,'the lmc workers later protested by dumping garbage on the hardoi road and draw a blank blocking traffic ',['<ARG0>the lmc workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping garbage on the hardoi road and draw a blank blocking traffic</ARG1> '],1
cnc,train_6708_15708,15708,0,cnc_train_5808_6708_15708_10,'the along lmc workers later protested by dumping garbage on the hardoi road and blocking traffic ',['<ARG0>the along lmc workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping garbage on the hardoi road and blocking traffic</ARG1> '],1
cnc,train_6709_15709,15709,0,cnc_train_5809_6709_15709_10,'the lmc workers later protested by dumping garbage on the hardoi road and blocking traffic ',['<ARG0>the lmc workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping garbage on the hardoi road and blocking traffic</ARG1> '],1
cnc,train_6720_15720,15720,0,cnc_train_5820_6720_15720_10,'they concluded the protest after four hours when lmc commissioner n phosphorus singh assured that action will be taken against pandey ',['<ARG1>they concluded the protest after four hours</ARG1> when <ARG0>lmc commissioner n phosphorus singh assured that action will be taken against pandey</ARG0> '],1
cnc,train_6721_15721,15721,0,cnc_train_5821_6721_15721_10,'they ended the protest after fulfill four hours when lmc commissioner n p stop singh assured that action will be taken against pandey ',['<ARG1>they ended the protest after fulfill four hours</ARG1> when <ARG0>lmc commissioner n p stop singh assured that action will be taken against pandey</ARG0> '],1
cnc,train_6722_15722,15722,0,cnc_train_5822_6722_15722_10,'they ended the protest after four hours when lmc commissioner n atomic number singh assured that activeness will be taken against pandey ',['<ARG1>they ended the protest after four hours</ARG1> when <ARG0>lmc commissioner n atomic number singh assured that activeness will be taken against pandey</ARG0> '],1
cnc,train_6723_15723,15723,0,cnc_train_5823_6723_15723_10,'they ended the phosphorus protest after nitrogen four hours when lmc commissioner n p singh assured that action will be taken against pandey ',['<ARG1>they ended the phosphorus protest after nitrogen four hours</ARG1> when <ARG0>lmc commissioner n p singh assured that action will be taken against pandey</ARG0> '],1
cnc,train_6724_15724,15724,0,cnc_train_5824_6724_15724_10,'they ended the protest after four hours when lmc commissioner n p singh assured that action will be taken against pandey ',['<ARG1>they ended the protest after four hours</ARG1> when <ARG0>lmc commissioner n p singh assured that action will be taken against pandey</ARG0> '],1
cnc,train_6735_15735,15735,0,cnc_train_5835_6735_15735_10,"'june 23 , 2009 0000 ist staff reporter tirupur textile workers affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road sphere on monday in protest against the demand sphere made by tirupur exporters association to include apparel export sector into system the ambit of national rural presentation employment guarantee newsperson scheme nregs  '","['june 23 , 2009 0000 ist staff reporter tirupur <ARG1>textile workers affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road sphere on monday</ARG1> <ARG0><SIG0>in protest</SIG0> against the demand sphere made by tirupur exporters association to include apparel export sector into system the ambit of national rural presentation employment guarantee newsperson scheme nregs </ARG0> ']",1
cnc,train_6736_15736,15736,0,cnc_train_5836_6736_15736_10,"'june 23 , 2009 0000 ist staff reporter tirupur textile workers affiliated to substance of indian trade unions citu staged demonstrations at angeripalayam and on tirupur kangayam road on monday in protest against the demand made by tirupur exporters association to include apparel export sphere into the ambit of national rural utilisation guarantee strategy nregs  '","['june 23 , 2009 0000 ist staff reporter tirupur <ARG1>textile workers affiliated to substance of indian trade unions citu staged demonstrations at angeripalayam and on tirupur kangayam road on monday</ARG1> <ARG0><SIG0>in protest</SIG0> against the demand made by tirupur exporters association to include apparel export sphere into the ambit of national rural utilisation guarantee strategy nregs </ARG0> ']",1
cnc,train_6737_15737,15737,0,cnc_train_5837_6737_15737_10,"'june 23 , 2009 0000 ist stave reporter tirupur textile worker consort to centre of indian trade conglutination citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday in protest against the demand made by tirupur exporters association to include apparel export sector into the scope of national rural employment guarantee scheme nregs  '","['june 23 , 2009 0000 ist stave reporter tirupur <ARG1>textile worker consort to centre of indian trade conglutination citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday</ARG1> <ARG0><SIG0>in protest</SIG0> against the demand made by tirupur exporters association to include apparel export sector into the scope of national rural employment guarantee scheme nregs </ARG0> ']",1
cnc,train_6738_15738,15738,0,cnc_train_5838_6738_15738_10,"'june 23 , 2009 pore 0000 exporter ist staff reporter tirupur textile workers past affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday in protest against the demand made by tirupur exporters association to include apparel export amerindian language sector into the ambit of national rural warrantee employment guarantee scheme nregs  '","['june 23 , 2009 pore 0000 exporter ist staff reporter tirupur <ARG1>textile workers past affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday</ARG1> <ARG0><SIG0>in protest</SIG0> against the demand made by tirupur exporters association to include apparel export amerindian language sector into the ambit of national rural warrantee employment guarantee scheme nregs </ARG0> ']",1
cnc,train_6739_15739,15739,0,cnc_train_5839_6739_15739_10,"'june 23 , 2009 0000 ist staff reporter tirupur textile workers affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday in protest against the demand made by tirupur exporters association to include apparel export sector into the ambit of national rural employment guarantee scheme nregs  '","['june 23 , 2009 0000 ist staff reporter tirupur <ARG1>textile workers affiliated to centre of indian trade unions citu staged demonstrations at angeripalayam and along tirupur kangayam road on monday</ARG1> <ARG0><SIG0>in protest</SIG0> against the demand made by tirupur exporters association to include apparel export sector into the ambit of national rural employment guarantee scheme nregs </ARG0> ']",1
cnc,train_6740_15740,15740,0,cnc_train_5840_6740_15740_10,"'high drama as water stir turns protest associate in nursing against cop water supply 25th conveyance april 2013 1110 th am high drama was witnessed on arni road on wednesday , when residents route of virupatchipuram , of ward 41 of vellore corporation , demanded an apology and transfer of a woman sub inspector si attached to the bagayam police station '","['high drama as water stir turns protest associate in nursing against cop water supply 25th conveyance april 2013 1110 th am <ARG1>high drama was witnessed on arni road on wednesday</ARG1> , when <ARG0>residents route of virupatchipuram , of ward 41 of vellore corporation , demanded an apology and transfer of a woman sub inspector si attached to the bagayam police station</ARG0> ']",1
cnc,train_6741_15741,15741,0,cnc_train_5841_6741_15741_10,"'high dramatic play as water stir become protestation against knock off 25th april 2013 1110 am high dramatic play was witnessed on arni road on wednesday , when residents of virupatchipuram , of ward 41 of vellore corporation , demanded an apology and transfer of a woman sub inspector si attached to the bagayam constabulary station '","['high dramatic play as water stir become protestation against knock off 25th april 2013 1110 am <ARG1>high dramatic play was witnessed on arni road on wednesday</ARG1> , when <ARG0>residents of virupatchipuram , of ward 41 of vellore corporation , demanded an apology and transfer of a woman sub inspector si attached to the bagayam constabulary station</ARG0> ']",1
